ID Registro,ID fuente,LAT,LON,Celda,"Departamento, partido o comuna",Provincia,Espontánea,Recurso 1,Recurso 2,Fuente de variación,Sitioy/o condición,Composición florística,Composición florística simplificada (solo vegetación cultivada),Riqueza especies,PPNA (kg/ha.año),DesvEst interanual (n),DesvEst interanual (kg/ha),DesvEst espacial (kg/ha),Período evaluado (años),Inicio,Final,Cantidad de años evaluados,Edad (años),Fertilización,Tratamiento,Fertilización (N) (kg/ha.año),Fertilización  (P) (kg/ha.año),Fertilización  (S) (kg/ha.año),Fertilización  (K) (kg/ha.año),Pastoreo,Clausura,Riego,Cantidad riego (mm),Precipitación (mm),Precipitación durante el año de medición (mm/estación de crecimiento),Precipitación promedio mencionada en la fuente (mm),Precip. anual promedio según SMN interpolado (mm/año),Precipitación media anual tomada de geoportal IDESA,Taxonomía de suelo,Metodología/Comentarios,REGION,DOMINIO,UNIDAD FITOGEOGRÁFICA,Código de Unidad de Vegetación,Nombre fisionómico de Unidad de Vegetación,Nombre vulgar de Unidad de Vegetación,Excluidos del análisis
499,10057,-38.186111,-62.169722,22411,Partido de Tornquist,BUENOS AIRES,No,Pastura,Pastura,"Fertilización, especie, año",,Anthephora pubescens,Anthephora pubescens,Monofítica,4366,,,,2001-2002,2001,2002,1,3,Sí,Fertilizado,40,0,0,0,No,SD,No,-,,,,,788,Ustipsament petrocálcico,,Neotropical,Chaqueno,Provincia Fitogeografica Pampeana,34,Pseudoestepa de mesofitas con matorral serrano,Pampa Austral,
500,10057,-38.186111,-62.169722,22411,Partido de Tornquist,BUENOS AIRES,No,Pastura,Pastura,"Fertilización, especie, año",,Anthephora pubescens,Anthephora pubescens,Monofítica,4760,,,,2001-2002,2001,2002,1,3,Sí,Fertilizado,80,0,0,0,No,SD,No,-,,,,,788,Ustipsament petrocálcico,,Neotropical,Chaqueno,Provincia Fitogeografica Pampeana,34,Pseudoestepa de mesofitas con matorral serrano,Pampa Austral,
507,10057,-38.186111,-62.169722,22411,Partido de Tornquist,BUENOS AIRES,No,Pastura,Pastura,"Fertilización, especie, año",,Anthephora pubescens,Anthephora pubescens,Monofítica,3735,,,,2002-2003,2002,2003,1,4,No,Control,0,0,0,0,No,SD,No,-,,,,,788,Ustipsament petrocálcico,,Neotropical,Chaqueno,Provincia Fitogeografica Pampeana,34,Pseudoestepa de mesofitas con matorral serrano,Pampa Austral,
508,10057,-38.186111,-62.169722,22411,Partido de Tornquist,BUENOS AIRES,No,Pastura,Pastura,"Fertilización, especie, año",,Anthephora pubescens,Anthephora pubescens,Monofítica,4775,,,,2002-2003,2002,2003,1,4,Sí,Fertilizado,40,0,0,0,No,SD,No,-,,,,,788,Ustipsament petrocálcico,,Neotropical,Chaqueno,Provincia Fitogeografica Pampeana,34,Pseudoestepa de mesofitas con matorral serrano,Pampa Austral,
509,10057,-38.186111,-62.169722,22411,Partido de Tornquist,BUENOS AIRES,No,Pastura,Pastura,"Fertilización, especie, año",,Anthephora pubescens,Anthephora pubescens,Monofítica,5415,,,,2002-2003,2002,2003,1,4,Sí,Fertilizado,80,0,0,0,No,SD,No,-,,,,,788,Ustipsament petrocálcico,,Neotropical,Chaqueno,Provincia Fitogeografica Pampeana,34,Pseudoestepa de mesofitas con matorral serrano,Pampa Austral,
2347,10235,-38.733333,-62.166667,22414,Partido de Bahía Blanca,BUENOS AIRES,No,Pastura,Pastura,Especie/fertilización,,Anthephora pubescens,Anthephora pubescens,Monofítica,3705,,,1,2001-2002,2001,2002,1,SD,No,Control,0,0,0,0,No,SD,No,-,,,,,671,Ustipsament petrocálcico,fuente desconocida,Neotropical,Chaqueno,Provincia Fitogeografica Pampeana,34,Pseudoestepa de mesofitas con matorral serrano,Pampa Austral,
2348,10235,-38.733333,-62.166667,22414,Partido de Bahía Blanca,BUENOS AIRES,No,Pastura,Pastura,Especie/fertilización,,Anthephora pubescens,Anthephora pubescens,Monofítica,4366,,,1,2001-2002,2001,2002,1,SD,Sí,Fertilizado,40,0,0,0,No,SD,No,-,,,,,671,Ustipsament petrocálcico,fuente desconocida,Neotropical,Chaqueno,Provincia Fitogeografica Pampeana,34,Pseudoestepa de mesofitas con matorral serrano,Pampa Austral,
2349,10235,-38.733333,-62.166667,22414,Partido de Bahía Blanca,BUENOS AIRES,No,Pastura,Pastura,Especie/fertilización,,Anthephora pubescens,Anthephora pubescens,Monofítica,4760,,,1,2001-2002,2001,2002,1,SD,Sí,Fertilizado,80,0,0,0,No,SD,No,-,,,,,671,Ustipsament petrocálcico,fuente desconocida,Neotropical,Chaqueno,Provincia Fitogeografica Pampeana,34,Pseudoestepa de mesofitas con matorral serrano,Pampa Austral,
2356,10235,-38.733333,-62.166667,22414,Partido de Bahía Blanca,BUENOS AIRES,No,Pastura,Pastura,Especie/fertilización,,Anthephora pubescens,Anthephora pubescens,Monofítica,3735,,,2,2002-2003,2002,2003,1,SD,No,Control,0,0,0,0,No,SD,No,-,,,,,671,Ustipsament petrocálcico,fuente desconocida,Neotropical,Chaqueno,Provincia Fitogeografica Pampeana,34,Pseudoestepa de mesofitas con matorral serrano,Pampa Austral,
2357,10235,-38.733333,-62.166667,22414,Partido de Bahía Blanca,BUENOS AIRES,No,Pastura,Pastura,Especie/fertilización,,Anthephora pubescens,Anthephora pubescens,Monofítica,4775,,,2,2002-2003,2002,2003,1,SD,Sí,Fertilizado,40,0,0,0,No,SD,No,-,,,,,671,Ustipsament petrocálcico,fuente desconocida,Neotropical,Chaqueno,Provincia Fitogeografica Pampeana,34,Pseudoestepa de mesofitas con matorral serrano,Pampa Austral,
2358,10235,-38.733333,-62.166667,22414,Partido de Bahía Blanca,BUENOS AIRES,No,Pastura,Pastura,Especie/fertilización,,Anthephora pubescens,Anthephora pubescens,Monofítica,5415,,,2,2002-2003,2002,2003,1,SD,Sí,Fertilizado,80,0,0,0,No,SD,No,-,,,,,671,Ustipsament petrocálcico,fuente desconocida,Neotropical,Chaqueno,Provincia Fitogeografica Pampeana,34,Pseudoestepa de mesofitas con matorral serrano,Pampa Austral,
3042,10324,-38.733333,-62.166667,22414,Partido de Bahía Blanca,BUENOS AIRES,No,Pastura,Pastura,Especie y fertilización,,Anthephora pubescens,Anthephora pubescens,Monofítica,3705,,,,2001-2002,2001,2002,1,3,No,Control,0,0,0,0,No,No,No,-,451,,486,,671,Ustipsament petrocálcico,,Neotropical,Chaqueno,Provincia Fitogeografica Pampeana,34,Pseudoestepa de mesofitas con matorral serrano,Pampa Austral,
3043,10324,-38.733333,-62.166667,22414,Partido de Bahía Blanca,BUENOS AIRES,No,Pastura,Pastura,Especie y fertilización,,Anthephora pubescens,Anthephora pubescens,Monofítica,4366,,,,2001-2002,2001,2002,1,3,Sí,Fertilizado,40,0,0,0,No,No,No,-,451,,486,,671,,,Neotropical,Chaqueno,Provincia Fitogeografica Pampeana,34,Pseudoestepa de mesofitas con matorral serrano,Pampa Austral,
3044,10324,-38.733333,-62.166667,22414,Partido de Bahía Blanca,BUENOS AIRES,No,Pastura,Pastura,Especie y fertilización,,Anthephora pubescens,Anthephora pubescens,Monofítica,4760,,,,2001-2002,2001,2002,1,3,Sí,Fertilizado,80,0,0,0,No,No,No,-,451,,486,,671,,,Neotropical,Chaqueno,Provincia Fitogeografica Pampeana,34,Pseudoestepa de mesofitas con matorral serrano,Pampa Austral,
3051,10324,-38.733333,-62.166667,22414,Partido de Bahía Blanca,BUENOS AIRES,No,Pastura,Pastura,Especie y fertilización,,Anthephora pubescens,Anthephora pubescens,Monofítica,3735,,,,2002-2003,2002,2003,1,4,No,Control,0,0,0,0,No,No,No,-,421,,486,,671,,,Neotropical,Chaqueno,Provincia Fitogeografica Pampeana,34,Pseudoestepa de mesofitas con matorral serrano,Pampa Austral,
3052,10324,-38.733333,-62.166667,22414,Partido de Bahía Blanca,BUENOS AIRES,No,Pastura,Pastura,Especie y fertilización,,Anthephora pubescens,Anthephora pubescens,Monofítica,4775,,,,2002-2003,2002,2003,1,4,Sí,Fertilizado,40,0,0,0,No,No,No,-,421,,486,,671,,,Neotropical,Chaqueno,Provincia Fitogeografica Pampeana,34,Pseudoestepa de mesofitas con matorral serrano,Pampa Austral,
3053,10324,-38.733333,-62.166667,22414,Partido de Bahía Blanca,BUENOS AIRES,No,Pastura,Pastura,Especie y fertilización,,Anthephora pubescens,Anthephora pubescens,Monofítica,5415,,,,2002-2003,2002,2003,1,4,Sí,Fertilizado,80,0,0,0,No,No,No,-,421,,486,,671,,,Neotropical,Chaqueno,Provincia Fitogeografica Pampeana,34,Pseudoestepa de mesofitas con matorral serrano,Pampa Austral,
988,10111,-28.934722,-65.974444,15664,Departamento Capayán,CATAMARCA,Sí,Estepa,Pastizal,-,"Chaco Árido, pobre",Arbustal de Atriplex spp. (cachiyuyo),-,-,160,,,,SD,SD,SD,1,SD,SD,Control,0,0,0,0,No,SD,SD,-,,,360,430.821686,292,,Cortes de biomasa de gramíneas perennes y anuales en abril (pico de biomasa). ,Neotropical,Chaqueno,Provincia Fitogeografica Chaquena,9,Bosque de xerofitas con Aspidosperma quebracho-blanco en transicion a estepa,Chaco Arido,
991,10114,-27.784722,-67.163889,13426,Departamento Belén,CATAMARCA,Sí,Estepa,Pastizal,-,Monte,Arbustal de Larrea cuneifolia (jarilla) con herbáceas anuales,-,-,200,,,,SD,SD,SD,1,SD,SD,Control,0,0,0,0,No,SD,SD,-,,,250,235.035675,314,,Cortes de biomasa de gramíneas perennes y anuales en abril (pico de biomasa). ,Neotropical,Chaqueno,Provincia Fitogeografica del Monte,23,Estepa de Zigofilaceas con Cactaceas columnares,Monte de Sierras y Bolsones,
1078,10131,-34.72866093,-65.87046669,16068,Departamento Gobernador Dupuy,SAN LUIS,Sí,Estepa,Pastizal,-,Area Medanosa Pampeana,Area Medanosa Pampeana,-,-,710,,,304,SD,SD,SD,SD,SD,SD,Control,0,0,0,0,No,SD,SD,-,,,,514.944946,561,,"150 observaciones distribuídas por la prov. San Luis.
El trabajo no especifica coordenadas geográficas. Se asumen coordenadas aproximadas",Neotropical,Chaqueno,Provincia Fitogeografica Pampeana,32,Estepa psamofitica de Sorghastrum pellitum y Elionurus muticus,Pampa Interior Occidental,
2817,10277,-34.655,-58.423611,29088,Comuna 4,BUENOS AIRES,No,Pastura,Pastura,Frecuencia de defoliación/ intensidad de defoliación,,Arrhenatherum elatius,Arrhenatherum elatius,Monofítica,3739,,,,1989-1990,1989,1990,1,SD,No,Control,0,0,0,0,No,SD,No,-,,,,,1054,Argiudol típico,fuente desconocida,Neotropical,Chaqueno,Provincia Fitogeografica Pampeana,30,Pseudoestepa mesofitica de Bothriochloa lagurioides y Nassella spp.,Pampa Ondulada,
2818,10277,-34.655,-58.423611,29088,Comuna 4,BUENOS AIRES,No,Pastura,Pastura,Frecuencia de defoliación/ intensidad de defoliación,,Arrhenatherum elatius,Arrhenatherum elatius,Monofítica,4476,,,,1989-1990,1989,1990,1,SD,No,Control,0,0,0,0,No,SD,No,-,,,,,1054,Argiudol típico,fuente desconocida,Neotropical,Chaqueno,Provincia Fitogeografica Pampeana,30,Pseudoestepa mesofitica de Bothriochloa lagurioides y Nassella spp.,Pampa Ondulada,
2819,10277,-34.655,-58.423611,29088,Comuna 4,BUENOS AIRES,No,Pastura,Pastura,Frecuencia de defoliación/ intensidad de defoliación,,Arrhenatherum elatius,Arrhenatherum elatius,Monofítica,5763,,,,1989-1990,1989,1990,1,SD,No,Control,0,0,0,0,No,SD,No,-,,,,,1054,Argiudol típico,fuente desconocida,Neotropical,Chaqueno,Provincia Fitogeografica Pampeana,30,Pseudoestepa mesofitica de Bothriochloa lagurioides y Nassella spp.,Pampa Ondulada,
2820,10277,-34.655,-58.423611,29088,Comuna 4,BUENOS AIRES,No,Pastura,Pastura,Frecuencia de defoliación/ intensidad de defoliación,,Arrhenatherum elatius,Arrhenatherum elatius,Monofítica,4842,,,,1989-1990,1989,1990,1,SD,No,Control,0,0,0,0,No,SD,No,-,,,,,1054,Argiudol típico,fuente desconocida,Neotropical,Chaqueno,Provincia Fitogeografica Pampeana,30,Pseudoestepa mesofitica de Bothriochloa lagurioides y Nassella spp.,Pampa Ondulada,
152,10015,-39.383333,-62.616667,21674,Partido de Villarino,BUENOS AIRES,No,Verdeo Invierno,Verdeo Invierno,Especie,EEA Hilario Ascasubi,Avena byzantina,Avena byzantina,-,5466,,,,1999-2000,1999,2000,1,1,No,Control,0,0,0,0,No,SD,Sí,SD,,,509,,522,Haplustol éntico,Cortes cada 28 días ,Neotropical,Chaqueno,Provincia Fitogeografica del Monte,26,Matorral de Zigofilaceas con Prosopis y Geoffroea,Monte Oriental o de Transicion,Riego
347,10042,-37.75,-58.3,28734,Partido de Balcarce,BUENOS AIRES,No,Verdeo Invierno,Verdeo Invierno,"Especie, ploidía",,Avena byzantina diploide,Avena byzantina,-,7051,,,,2002-2003,2002,2003,1,1,Sí,Fertilizado,100,0,0,0,No,SD,No,-,463.1,,919.1780822,,961,Argiudol típico,,Neotropical,Chaqueno,Provincia Fitogeografica Pampeana,33,Praderas de higrofitas y halofitas,Pampa Deprimida,
3868,10438,-27.65,-58.766667,29049,Departamento Capital,CORRIENTES,No,Verdeo Invierno,Verdeo Invierno,Especie y fertilización,,Avena sativa,Avena sativa,-,5138,,,,2014-2015,2014,2015,1,1,Sí,Fertilizado,68,55,0,0,No,No,No,-,,,,,1340,Argiudol acuico,,Neotropical,Chaqueno,Provincia Fitogeografica Chaquena,15,"Mosaico de Bosque de xerofitas, de mesofitas, Sabana y Selva de albardon",Chaco Humedo con Bosques y Canadas,
3869,10438,-27.65,-58.766667,29049,Departamento Capital,CORRIENTES,No,Verdeo Invierno,Verdeo Invierno,Especie y fertilización,,Avena sativa,Avena sativa,-,2781,,,,2014-2015,2014,2015,1,1,Sí,Fertilizado,22,55,0,0,No,No,No,-,,,,,1340,Argiudol acuico,,Neotropical,Chaqueno,Provincia Fitogeografica Chaquena,15,"Mosaico de Bosque de xerofitas, de mesofitas, Sabana y Selva de albardon",Chaco Humedo con Bosques y Canadas,
3870,10438,-27.65,-58.766667,29049,Departamento Capital,CORRIENTES,No,Verdeo Invierno,Verdeo Invierno,Especie y fertilización,,Avena sativa,Avena sativa,-,2124,,,,2014-2015,2014,2015,1,1,Sí,Fertilizado,46,0,0,0,No,No,No,-,,,,,1340,Argiudol acuico,,Neotropical,Chaqueno,Provincia Fitogeografica Chaquena,15,"Mosaico de Bosque de xerofitas, de mesofitas, Sabana y Selva de albardon",Chaco Humedo con Bosques y Canadas,
3871,10438,-27.65,-58.766667,29049,Departamento Capital,CORRIENTES,No,Verdeo Invierno,Verdeo Invierno,Especie y fertilización,,Avena sativa,Avena sativa,-,1750,,,,2014-2015,2014,2015,1,1,No,Control,0,0,0,0,No,No,No,-,,,,,1340,Argiudol acuico,,Neotropical,Chaqueno,Provincia Fitogeografica Chaquena,15,"Mosaico de Bosque de xerofitas, de mesofitas, Sabana y Selva de albardon",Chaco Humedo con Bosques y Canadas,
67,10007,-37.75,-58.3,28734,Partido de Balcarce,BUENOS AIRES,No,Verdeo Invierno,Verdeo Invierno,"Especie, fecha de siembra",Fecha de siembra 18/03/96,Avena sativa,Avena sativa,-,3284.5,,,,1996-1997,1996,1997,1,SD,No,Control,0,0,0,0,No,SD,No,-,,,,,961,,,Neotropical,Chaqueno,Provincia Fitogeografica Pampeana,33,Praderas de higrofitas y halofitas,Pampa Deprimida,
70,10007,-37.75,-58.3,28734,Partido de Balcarce,BUENOS AIRES,No,Verdeo Invierno,Verdeo Invierno,"Especie, fecha de siembra",Fecha de siembra 15/04/96,Avena sativa,Avena sativa,-,4305.5,,,,1996-1997,1996,1997,1,SD,No,Control,0,0,0,0,No,SD,No,-,,,,,961,,,Neotropical,Chaqueno,Provincia Fitogeografica Pampeana,33,Praderas de higrofitas y halofitas,Pampa Deprimida,
151,10015,-39.383333,-62.616667,21674,Partido de Villarino,BUENOS AIRES,No,Verdeo Invierno,Verdeo Invierno,Especie,EEA Hilario Ascasubi,Avena sativa,Avena sativa,-,5868,,,,1999-2000,1999,2000,1,1,No,Control,0,0,0,0,No,SD,Sí,SD,,,509,,522,Haplustol éntico,Cortes cada 28 días ,Neotropical,Chaqueno,Provincia Fitogeografica del Monte,26,Matorral de Zigofilaceas con Prosopis y Geoffroea,Monte Oriental o de Transicion,Riego
377,10047,-32.483333,-58.333333,29448,Departamento Uruguay,ENTRE RIOS,No,Verdeo Invierno,Verdeo Invierno,"Especie, fecha de siembra",Fecha de siembra 06/03/02,Avena sativa,Avena sativa,-,6400,,,,2002-2003,2002,2003,1,1,Sí,Fertilizado,92,24,0,0,No,SD,No,-,,,,,1162,Vertisol típico,Tres cortes en total,Neotropical,Chaqueno,Provincia Fitogeografica Pampeana,29,Pastizal megatermico con bosque en galeria,Pampa Mesopotamica,
379,10047,-32.483333,-58.333333,29448,Departamento Uruguay,ENTRE RIOS,No,Verdeo Invierno,Verdeo Invierno,"Especie, fecha de siembra",Fecha de siembra 20/03/02,Avena sativa,Avena sativa,-,5900,,,,2002-2003,2002,2003,1,1,Sí,Fertilizado,92,24,0,0,No,SD,No,-,,,,,1162,Vertisol típico,Tres cortes en total,Neotropical,Chaqueno,Provincia Fitogeografica Pampeana,29,Pastizal megatermico con bosque en galeria,Pampa Mesopotamica,
381,10047,-32.483333,-58.333333,29448,Departamento Uruguay,ENTRE RIOS,No,Verdeo Invierno,Verdeo Invierno,"Especie, fecha de siembra",Fecha de siembra 03/04/02,Avena sativa,Avena sativa,-,5600,,,,2002-2003,2002,2003,1,1,Sí,Fertilizado,92,24,0,0,No,SD,No,-,,,,,1162,Vertisol típico,Tres cortes en total,Neotropical,Chaqueno,Provincia Fitogeografica Pampeana,29,Pastizal megatermico con bosque en galeria,Pampa Mesopotamica,
383,10047,-32.483333,-58.333333,29448,Departamento Uruguay,ENTRE RIOS,No,Verdeo Invierno,Verdeo Invierno,"Especie, fecha de siembra",Fecha de siembra 17/04/02,Avena sativa,Avena sativa,-,4000,,,,2002-2003,2002,2003,1,1,Sí,Fertilizado,92,24,0,0,No,SD,No,-,,,,,1162,Vertisol típico,Tres cortes en total,Neotropical,Chaqueno,Provincia Fitogeografica Pampeana,29,Pastizal megatermico con bosque en galeria,Pampa Mesopotamica,
385,10047,-32.483333,-58.333333,29448,Departamento Uruguay,ENTRE RIOS,No,Verdeo Invierno,Verdeo Invierno,"Especie, fecha de siembra",Fecha de siembra 01/05/02,Avena sativa,Avena sativa,-,4700,,,,2002-2003,2002,2003,1,1,Sí,Fertilizado,92,24,0,0,No,SD,No,-,,,,,1162,Vertisol típico,Tres cortes en total,Neotropical,Chaqueno,Provincia Fitogeografica Pampeana,29,Pastizal megatermico con bosque en galeria,Pampa Mesopotamica,
387,10047,-32.483333,-58.333333,29448,Departamento Uruguay,ENTRE RIOS,No,Verdeo Invierno,Verdeo Invierno,"Especie, fecha de siembra",Fecha de siembra 15/05/02,Avena sativa,Avena sativa,-,5000,,,,2002-2003,2002,2003,1,1,Sí,Fertilizado,92,24,0,0,No,SD,No,-,,,,,1162,Vertisol típico,Tres cortes en total,Neotropical,Chaqueno,Provincia Fitogeografica Pampeana,29,Pastizal megatermico con bosque en galeria,Pampa Mesopotamica,
516,10058,-38.416667,-61.7,23157,Partido de Coronel Pringles,BUENOS AIRES,No,Verdeo Invierno,Verdeo Invierno,Cultivar (promedio),,Avena sativa,Avena sativa,-,2772.67,,,,2004-2005,2004,2005,1,1,No,Control,0,0,0,0,No,SD,No,-,,,,,779,,Dos cortes en total,Neotropical,Chaqueno,Provincia Fitogeografica Pampeana,34,Pseudoestepa de mesofitas con matorral serrano,Pampa Austral,
895,10097,-38.764703,-61.920074,22787,Partido de Coronel de Marina Leonardo Rosales,BUENOS AIRES,No,Verdeo Invierno,Verdeo Invierno,"Fertilización, mezcla",Bajo Hondo,Avena sativa,Avena sativa,-,1781,,,,2007-2008,2007,2008,1,1,No,Control,0,0,0,0,No,SD,No,-,677,,,,681,Argiustol típico,El trabajo no especifica coordenadas geográficas. Se asumen las coordenadas geográficas de Bajo Hondo. Corte a los 274 días desde siembra,Neotropical,Chaqueno,Provincia Fitogeografica Pampeana,34,Pseudoestepa de mesofitas con matorral serrano,Pampa Austral,
896,10097,-38.764703,-61.920074,22787,Partido de Coronel de Marina Leonardo Rosales,BUENOS AIRES,No,Verdeo Invierno,Verdeo Invierno,"Fertilización, mezcla",Bajo Hondo,Avena sativa,Avena sativa,-,2657.8,,,,2007-2008,2007,2008,1,1,Sí,Fertilizado,30,0,0,0,No,SD,No,-,677,,,,681,Argiustol típico,El trabajo no especifica coordenadas geográficas. Se asumen las coordenadas geográficas de Bajo Hondo. Corte a los 274 días desde siembra,Neotropical,Chaqueno,Provincia Fitogeografica Pampeana,34,Pseudoestepa de mesofitas con matorral serrano,Pampa Austral,
897,10097,-38.764703,-61.920074,22787,Partido de Coronel de Marina Leonardo Rosales,BUENOS AIRES,No,Verdeo Invierno,Verdeo Invierno,"Fertilización, mezcla",Bajo Hondo,Avena sativa,Avena sativa,-,3315.4,,,,2007-2008,2007,2008,1,1,Sí,Fertilizado,30,0,10,0,No,SD,No,-,677,,,,681,Argiustol típico,El trabajo no especifica coordenadas geográficas. Se asumen las coordenadas geográficas de Bajo Hondo. Corte a los 274 días desde siembra,Neotropical,Chaqueno,Provincia Fitogeografica Pampeana,34,Pseudoestepa de mesofitas con matorral serrano,Pampa Austral,
898,10097,-38.764703,-61.920074,22787,Partido de Coronel de Marina Leonardo Rosales,BUENOS AIRES,No,Verdeo Invierno,Verdeo Invierno,"Fertilización, mezcla",Bajo Hondo,Avena sativa,Avena sativa,-,3808.6,,,,2007-2008,2007,2008,1,1,Sí,Fertilizado,60,0,0,0,No,SD,No,-,677,,,,681,Argiustol típico,El trabajo no especifica coordenadas geográficas. Se asumen las coordenadas geográficas de Bajo Hondo. Corte a los 274 días desde siembra,Neotropical,Chaqueno,Provincia Fitogeografica Pampeana,34,Pseudoestepa de mesofitas con matorral serrano,Pampa Austral,
899,10097,-38.764703,-61.920074,22787,Partido de Coronel de Marina Leonardo Rosales,BUENOS AIRES,No,Verdeo Invierno,Verdeo Invierno,"Fertilización, mezcla",Bajo Hondo,Avena sativa,Avena sativa,-,4712.8,,,,2007-2008,2007,2008,1,1,Sí,Fertilizado,60,0,10,0,No,SD,No,-,677,,,,681,Argiustol típico,El trabajo no especifica coordenadas geográficas. Se asumen las coordenadas geográficas de Bajo Hondo. Corte a los 274 días desde siembra,Neotropical,Chaqueno,Provincia Fitogeografica Pampeana,34,Pseudoestepa de mesofitas con matorral serrano,Pampa Austral,
3131,10328,-37.75,-58.3,28734,Partido de Balcarce,BUENOS AIRES,No,Verdeo Invierno,Verdeo Invierno,Fertilización,,Avena sativa,Avena sativa,-,2003.2,,,,2004-2005,2004,2005,1,1,Sí,Control,0,20,0,0,No,No,No,-,,,,,961,Argiudol típico,Siembra directa. Cinco cortes en total,Neotropical,Chaqueno,Provincia Fitogeografica Pampeana,33,Praderas de higrofitas y halofitas,Pampa Deprimida,
